env,model,variant,budget,window,h,channel,value,evalset
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,1,1,-0.01033,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,1,2,0.01769,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,1,3,-0.00465,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,2,0,-0.12615,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,2,1,-0.20536,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,2,2,0.01654,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,2,3,0.2816,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,3,0,-0.12985,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,3,1,-0.00888,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,3,2,0.02079,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,3,3,-0.00493,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,4,0,-0.13,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,4,1,0.18763,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,4,2,0.01949,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,4,3,-0.29061,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,5,0,-0.12733,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,5,1,0.37946,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,5,2,0.01402,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,5,3,-0.55685,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,6,0,-0.12651,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,6,1,0.18152,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,6,2,0.0087,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,6,3,-0.25509,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,7,0,-0.1276,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,7,1,-0.01239,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,7,2,0.00725,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,7,3,-0.01246,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,8,0,-0.12954,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,8,1,0.18365,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,8,2,0.01043,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,8,3,-0.31107,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,9,0,-0.12657,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,9,1,-0.01326,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,9,2,0.00533,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,9,3,-0.01473,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,10,0,-0.12646,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,10,1,-0.20929,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,10,2,0.00499,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,10,3,0.279,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,11,0,-0.12947,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,11,1,-0.01256,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,11,2,0.00956,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,11,3,-0.00418,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,12,0,-0.12948,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,12,1,0.18489,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,12,2,0.00929,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,12,3,-0.28743,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,13,0,-0.1262,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,13,1,-0.01225,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,13,2,0.00286,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,13,3,0.00834,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,14,0,-0.12636,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,14,1,-0.20761,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,14,2,0.00239,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,14,3,0.29789,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,15,0,-0.12843,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,15,1,-0.01176,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,15,2,0.00654,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,15,3,0.01147,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,16,0,-0.12792,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,16,1,0.18385,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,16,2,0.00553,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,16,3,-0.27465,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,17,0,-0.12477,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,17,1,-0.00876,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,17,2,-0.00025,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,17,3,0.02444,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,18,0,-0.12559,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,18,1,0.18447,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,18,2,0.00145,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,18,3,-0.25881,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,19,0,-0.12256,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,19,1,-0.01398,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,19,2,-0.00476,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,19,3,0.03322,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,20,0,-0.12278,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,20,1,-0.21165,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,20,2,-0.00535,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,20,3,0.32041,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,21,0,-0.12341,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,21,1,-0.01154,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,21,2,-0.00068,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,21,3,0.0344,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,22,0,-0.12161,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,22,1,0.18863,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,22,2,-0.00066,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,22,3,-0.25213,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,23,0,-0.11901,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,23,1,-0.00726,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,23,2,-0.00604,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,23,3,0.04326,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,24,0,-0.11949,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,24,1,-0.20212,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,24,2,-0.00581,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,24,3,0.33666,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,25,0,-0.12258,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,25,1,-0.00519,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,25,2,-0.00083,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,25,3,0.04768,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,26,0,-0.12248,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,26,1,0.1916,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,26,2,-0.00135,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,26,3,-0.23999,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,27,0,-0.11953,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,27,1,-0.00264,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,27,2,-0.00738,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,27,3,0.05443,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,28,0,-0.12096,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,28,1,0.19418,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,28,2,-0.00497,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,28,3,-0.24303,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,29,0,-0.11957,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,29,1,0.39814,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,29,2,-0.00316,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,29,3,-0.53816,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,30,0,-0.11894,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,30,1,0.60263,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,30,2,-0.00357,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,30,3,-0.83406,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,31,0,-0.11567,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,31,1,0.40598,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,31,2,-0.01119,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,31,3,-0.54932,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,32,0,-0.11609,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,32,1,0.21078,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,32,2,-0.01278,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,32,3,-0.29755,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,33,0,-0.11363,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,33,1,0.01389,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,33,2,-0.01585,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,33,3,-0.01152,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,34,0,-0.11318,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,34,1,-0.18237,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,34,2,-0.01635,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,34,3,0.27434,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,35,0,-0.11422,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,35,1,-0.38085,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,35,2,-0.01654,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,35,3,0.56502,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,36,0,-0.11814,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,36,1,-0.18587,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,36,2,-0.0109,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,36,3,0.27166,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,37,0,-0.1167,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,37,1,-0.37866,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,37,2,-0.01448,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,37,3,0.56325,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,38,0,-0.11928,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,38,1,-0.17701,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,38,2,-0.01034,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,38,3,0.2618,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,39,0,-0.12246,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,39,1,0.02308,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,39,2,-0.00585,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,39,3,-0.03826,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,40,0,-0.12115,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,40,1,-0.16663,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,40,2,-0.00965,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,40,3,0.24567,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,41,0,-0.12405,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,41,1,0.02967,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,41,2,-0.00532,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,41,3,-0.04879,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,42,0,-0.123,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,42,1,-0.16464,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,42,2,-0.00821,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,42,3,0.24657,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,43,0,-0.12679,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,43,1,0.03673,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,43,2,-0.00433,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,43,3,-0.05309,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,44,0,-0.12607,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,44,1,-0.15607,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,44,2,-0.00811,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,44,3,0.23319,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,45,0,-0.12733,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,45,1,-0.35293,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,45,2,-0.00666,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,45,3,0.52292,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,46,0,-0.13332,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,46,1,-0.15169,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,46,2,0.0019,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,46,3,0.22197,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,47,0,-0.13656,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,47,1,0.04666,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,47,2,0.0061,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,47,3,-0.06505,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,48,0,-0.13546,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,48,1,-0.14463,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,48,2,0.00259,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,48,3,0.23611,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,49,0,-0.13899,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,49,1,0.05666,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,49,2,0.0059,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,49,3,-0.06353,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,50,0,-0.13807,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,50,1,-0.13291,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,50,2,0.00198,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=8,512,2,50,3,0.21522,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,1,0,-0.05592,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,1,1,0.0268,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,1,2,0.0237,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,1,3,0.00141,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,2,0,-0.05686,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,2,1,-0.16166,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,2,2,0.02211,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,2,3,0.29639,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,3,0,-0.06252,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,3,1,0.03409,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,3,2,0.02739,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,3,3,0.01171,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,4,0,-0.0637,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,4,1,0.23308,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,4,2,0.02775,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,4,3,-0.27293,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,5,0,-0.06011,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,5,1,0.04144,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,5,2,0.02118,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,5,3,0.02568,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,6,0,-0.0611,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,6,1,0.23719,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,6,2,0.0225,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,6,3,-0.2612,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,7,0,-0.05773,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,7,1,0.04549,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,7,2,0.01595,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,7,3,0.03931,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,8,0,-0.06001,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,8,1,0.2412,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,8,2,0.01721,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,8,3,-0.24009,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,9,0,-0.06174,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,9,1,0.44293,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,9,2,0.01765,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,9,3,-0.52722,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,10,0,-0.05944,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,10,1,0.24996,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,10,2,0.01119,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,10,3,-0.23134,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,11,0,-0.05955,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,11,1,0.0554,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,11,2,0.00862,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,11,3,0.06905,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,12,0,-0.06306,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,12,1,0.2477,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,12,2,0.01301,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,12,3,-0.20803,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,13,0,-0.06001,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,13,1,0.05398,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,13,2,0.00888,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,13,3,0.09428,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,14,0,-0.06206,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,14,1,0.25116,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,14,2,0.01236,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,14,3,-0.19381,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,15,0,-0.06089,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,15,1,0.05913,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,15,2,0.00811,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,15,3,0.09671,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,16,0,-0.06396,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,16,1,0.2532,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,16,2,0.01051,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,16,3,-0.18282,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,17,0,-0.06057,32w@8142h50
CartPole-v1,Chronos-2 L,Chronos-2 L diff r=12,512,0,17,1,0.06115,32w@8142h50
