env,model,variant,budget,window,h,channel,value,evalset
Acrobot-v1,Moirai,Moirai diff r=16,64,0,31,2,0.89413,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,31,3,-0.06224,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,31,4,-6.8968,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,31,5,-13.28936,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,32,0,0.68877,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,32,1,0.28355,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,32,2,0.88618,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,32,3,-0.36964,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,32,4,-7.14314,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,32,5,-13.22558,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,33,0,0.85751,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,33,1,-0.02759,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,33,2,0.93534,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,33,3,-0.53263,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,33,4,-7.29658,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,33,5,-13.15373,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,34,0,0.92868,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,34,1,-0.27135,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,34,2,0.7298,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,34,3,0.12113,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,34,4,-7.49241,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,34,5,-13.24714,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,35,0,0.66068,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,35,1,-0.30619,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,35,2,0.72885,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,35,3,-0.27221,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,35,4,-7.86116,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,35,5,-13.35221,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,36,0,0.87735,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,36,1,-0.66331,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,36,2,0.81312,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,36,3,0.40247,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,36,4,-8.2009,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,36,5,-13.48654,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,37,0,0.8975,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,37,1,0.39919,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,37,2,0.81589,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,37,3,-0.72071,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,37,4,-8.36972,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,37,5,-13.44058,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,38,0,0.75697,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,38,1,-0.23919,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,38,2,0.70919,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,38,3,-0.46917,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,38,4,-8.35073,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,38,5,-13.8766,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,39,0,0.8088,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,39,1,-0.78067,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,39,2,0.98183,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,39,3,-0.10137,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,39,4,-8.76456,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,39,5,-13.96936,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,40,0,0.91252,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,40,1,0.47139,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,40,2,0.97295,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,40,3,-0.06435,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,40,4,-9.118,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,40,5,-13.98069,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,41,0,0.83931,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,41,1,-0.37612,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,41,2,0.82979,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,41,3,-0.08705,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,41,4,-9.5118,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,41,5,-14.07881,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,42,0,0.96208,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,42,1,-0.1199,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,42,2,0.78985,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,42,3,-0.44411,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,42,4,-9.78353,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,42,5,-13.99854,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,43,0,0.88559,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,43,1,0.62124,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,43,2,0.82078,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,43,3,-0.37063,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,43,4,-10.29207,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,43,5,-13.74363,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,44,0,0.86382,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,44,1,0.55571,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,44,2,0.98644,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,44,3,-0.61443,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,44,4,-10.54716,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,44,5,-13.61027,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,45,0,1.00998,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,45,1,0.23761,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,45,2,0.79636,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,45,3,-0.22534,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,45,4,-10.86669,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,45,5,-13.1469,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,46,0,0.97279,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,46,1,0.09532,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,46,2,0.86285,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,46,3,0.49493,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,46,4,-11.0108,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,46,5,-13.27863,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,47,0,0.84836,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,47,1,0.09526,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,47,2,0.74881,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,47,3,0.59336,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,47,4,-11.06739,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,47,5,-13.20256,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,48,0,0.86131,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,48,1,0.90691,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,48,2,0.77262,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,48,3,1.09082,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,48,4,-11.19578,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,48,5,-13.38847,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,49,0,1.08017,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,49,1,-0.44622,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,49,2,0.84598,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,49,3,0.67266,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,49,4,-11.13669,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,49,5,-13.81573,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,50,0,1.01909,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,50,1,-0.15049,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,50,2,0.61254,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,50,3,-0.15999,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,50,4,-11.19509,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,0,50,5,-14.21618,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,1,0,0.69639,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,1,1,-0.33127,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,1,2,-0.46343,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,1,3,0.59601,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,1,4,-2.85125,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,1,5,3.07118,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,2,0,0.5284,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,2,1,-0.55771,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,2,2,-0.29955,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,2,3,0.59928,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,2,4,-2.78028,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,2,5,1.86023,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,3,0,0.35875,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,3,1,-0.20396,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,3,2,-0.25636,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,3,3,0.39824,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,3,4,-2.62136,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,3,5,1.05283,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,4,0,0.45796,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,4,1,-0.34429,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,4,2,-0.19724,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,4,3,-0.14393,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,4,4,-2.53296,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,4,5,0.58679,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,5,0,0.53136,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,5,1,-0.59228,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,5,2,0.10522,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,5,3,0.24795,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,5,4,-2.54978,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,5,5,0.3279,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,6,0,0.56627,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,6,1,-0.34456,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,6,2,-0.13385,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,6,3,0.26567,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,6,4,-2.60787,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,6,5,-0.20625,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,7,0,0.38568,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,7,1,-0.05674,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,7,2,0.13889,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,7,3,0.15408,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,7,4,-2.77259,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,7,5,-0.669,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,8,0,0.28212,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,8,1,-1.18822,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,8,2,0.00627,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,8,3,-0.24154,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,8,4,-2.76559,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,8,5,-0.98275,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,9,0,0.63607,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,9,1,-0.06953,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,9,2,-0.19856,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,9,3,0.31451,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,9,4,-2.71908,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,9,5,-1.40522,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,10,0,0.33517,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,10,1,-0.5709,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,10,2,0.464,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,10,3,0.02357,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,10,4,-2.76128,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,10,5,-2.02776,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,11,0,0.1953,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,11,1,-0.71851,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,11,2,0.48406,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,11,3,-0.17115,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,11,4,-3.08777,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,11,5,-2.58086,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,12,0,0.4137,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,12,1,-0.08868,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,12,2,0.06719,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,12,3,0.02074,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,12,4,-3.33559,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,12,5,-2.8668,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,13,0,0.36349,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,13,1,-0.13162,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,13,2,-0.13982,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,13,3,0.54353,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,13,4,-3.81012,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,13,5,-3.24392,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,14,0,0.31638,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,14,1,-0.29352,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,14,2,-0.07425,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,14,3,0.28353,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,14,4,-4.43622,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,14,5,-3.59979,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,15,0,0.24191,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,15,1,0.08474,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,15,2,-0.39899,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,15,3,-0.57477,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,15,4,-4.99327,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,15,5,-4.01339,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,16,0,0.4726,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,16,1,-0.38717,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,16,2,-0.26273,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,16,3,-0.14005,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,16,4,-5.7758,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,16,5,-4.41664,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,17,0,0.44149,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,17,1,-0.49504,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,17,2,-0.12417,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,17,3,-0.45797,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,17,4,-6.07347,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,17,5,-4.32868,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,18,0,0.48658,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,18,1,-0.78211,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,18,2,-0.31931,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,18,3,-0.07438,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,18,4,-6.34873,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,18,5,-4.56298,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,19,0,0.62965,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,19,1,-0.16788,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,19,2,-0.46616,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,19,3,0.49892,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,19,4,-6.658,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,19,5,-5.12706,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,20,0,0.04088,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,20,1,-0.36798,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,20,2,0.23262,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,20,3,-0.49613,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,20,4,-7.15145,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,20,5,-5.64736,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,21,0,0.30236,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,21,1,-0.10911,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,21,2,0.56944,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,21,3,-0.26781,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,21,4,-7.62885,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,21,5,-5.88809,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,22,0,0.14215,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,22,1,-0.30038,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,22,2,-0.18703,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,22,3,0.14944,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,22,4,-7.76923,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,22,5,-6.1899,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,23,0,0.09422,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,23,1,-0.93564,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,23,2,-0.31369,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,23,3,-0.16502,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,23,4,-7.89108,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,23,5,-6.35177,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,24,0,0.36239,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,24,1,-0.12508,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,24,2,-0.0985,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,24,3,-0.12104,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,24,4,-8.03432,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,24,5,-6.73368,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,25,0,0.22042,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,25,1,-0.98496,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,25,2,-0.12674,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,25,3,0.05406,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,25,4,-8.27608,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,25,5,-7.33329,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,26,0,0.13868,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,26,1,-0.61523,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,26,2,0.11916,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,26,3,0.12958,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,26,4,-8.63774,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,26,5,-7.80237,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,27,0,0.16302,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,27,1,-0.25902,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,27,2,-0.339,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,27,3,0.08901,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,27,4,-8.96752,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,27,5,-8.49847,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,28,0,0.37654,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,28,1,-0.5532,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,28,2,-0.20152,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,28,3,0.05458,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,28,4,-9.4322,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,28,5,-9.03333,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,29,0,0.49004,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,29,1,0.19451,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,29,2,0.3849,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,29,3,-0.34746,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,29,4,-10.19712,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,29,5,-9.30401,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,30,0,0.49228,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,30,1,-0.53155,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,30,2,0.0221,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,30,3,0.01183,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,30,4,-10.98176,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,30,5,-10.04516,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,31,0,0.45733,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,31,1,0.34088,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,31,2,-0.18872,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,31,3,-1.03962,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,31,4,-11.43655,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,31,5,-10.61469,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,32,0,0.37605,32w@4030h50
Acrobot-v1,Moirai,Moirai diff r=16,64,1,32,1,-0.29126,32w@4030h50
