,load_h6,load_h12,load_h24,load_sum6,load_sum12,load_sum24,solar_h6,solar_h12,solar_h24,solar_sum6,solar_sum12,solar_sum24,price_h6,price_h12,price_h24,temperature_h6,temperature_h12,temperature_h24,humidity_h6,humidity_h12,humidity_h24,diffuse_h6,diffuse_h12,diffuse_h24,direct_h6,direct_h12,direct_h24
3818,0.79420793,0.71009094,0.60307306,4.922207,9.515977,20.070776,1.1617794,1.7498795,0.017636865,1.3562431,14.838097,15.921748,0.21061906,0.20940563,0.20992777,9.489801,12.693874,9.936146,84.33041,78.60027,89.97217,27.087349,349.23798,0.78134155,48.35321,301.92844,1.249466
3819,0.7364453,0.6937356,0.57800895,4.864787,9.393906,19.558424,2.1137912,0.99878246,0.014893979,3.5769594,16.265575,16.548567,0.21109837,0.21139915,0.21007143,10.591577,12.440923,9.661629,87.06204,88.35562,92.49877,157.58456,255.89587,1.0145111,254.35303,343.7594,2.0424805
3820,0.6350793,0.83666706,0.5901109,4.813936,9.542286,19.539663,2.5041525,0.20316082,0.015599936,6.202192,16.573744,16.76512,0.21055992,0.50829065,0.20994622,11.703237,12.687567,9.315517,90.270966,93.64929,93.25446,280.85815,127.64017,1.5244446,367.65375,198.40448,0.27856445
3821,0.6439557,1.0664924,0.7621089,4.6463437,9.542848,19.245127,2.5260816,0.03224191,0.022299737,8.558229,16.618185,16.876732,0.21113728,0.5113797,0.21021573,12.683988,12.522849,9.276052,90.258286,95.09912,94.462074,380.67426,13.565071,2.3761978,451.9617,24.163345,1.3354187
3822,0.91902345,1.3767937,1.3213961,5.145854,10.538745,20.54393,2.5972087,0.01919341,0.03104207,11.19267,16.434422,16.742878,0.20981084,0.5048127,0.21015391,13.265235,12.270066,9.385203,90.35282,96.26575,95.97536,422.4796,7.104309,3.2845688,462.9312,1.5610352,2.0516663
3823,0.85015225,1.417357,1.1838868,4.9711227,11.379473,21.594841,2.0542645,0.01471892,0.07412398,11.125793,13.629291,13.957025,0.20979382,0.50190735,0.20953414,14.442952,12.595713,9.644432,88.93506,95.545166,93.240364,388.15805,4.5904083,5.3178787,395.31122,1.2551727,5.3094177
3824,0.70454305,1.0826874,0.8694625,5.3704576,11.535677,20.998404,1.0985751,0.018148154,0.890246,8.439259,9.061206,10.2572565,0.20994166,0.5032057,0.21005946,13.711077,12.133096,10.461355,92.29701,96.159485,92.6946,335.0705,4.38237,41.960888,116.244804,1.956192,53.527954
3825,0.70993733,0.84945464,0.77572,4.862479,11.122137,20.565454,0.37974998,0.014382243,1.5673995,6.625564,6.7449994,9.369232,0.21030888,0.21049403,0.21030083,12.414376,11.46032,10.914465,97.932594,97.84112,94.556946,231.26958,3.9318695,170.58356,27.194008,1.8292847,189.53345
3826,0.82841325,0.7078116,0.7560875,5.136791,11.510004,21.459856,0.03979227,0.008540779,2.1255264,5.408332,5.47402,10.249993,0.49492192,0.21039642,0.21108061,11.800713,11.054732,11.335699,98.501274,98.31856,93.0803,105.292015,2.5529785,287.9221,7.037094,1.1752319,247.70618
3827,1.0105627,0.68219256,0.8382089,6.1526327,11.760755,21.64369,0.014202356,0.0073551834,2.4517221,6.2025843,6.2502885,14.092694,0.49426588,0.21119812,0.21166034,12.072693,10.936631,12.248707,96.64807,95.490555,90.19896,6.5059204,2.082344,382.30704,0.5937805,1.8070221,334.75293
3828,1.218351,0.7042658,1.1803752,6.2896314,11.559389,21.848173,0.007448405,0.005750805,2.3904073,4.053429,4.0898123,13.894287,0.4982953,0.21126264,0.21124151,10.937657,10.316701,11.877334,97.77714,96.422935,89.30417,2.102234,1.6312943,414.24402,0.37257385,2.2934418,269.16992
3829,1.1513807,0.7147466,0.8581152,5.5395327,10.238792,20.366055,0.0053299367,0.0061194897,2.1108193,2.153476,2.199603,13.980673,0.49477583,0.21089332,0.21119376,10.8768835,10.1935425,12.063388,95.082565,94.56353,85.39559,0.07736206,0.90974426,380.28473,0.28881836,2.231491,178.80898
3830,1.0614864,0.6255938,0.7325138,5.9328775,10.199224,20.541573,0.00091159344,0.0021560788,1.4032199,0.82439303,0.84715945,13.677912,0.49744383,0.2113876,0.21004573,9.753497,9.836861,11.223584,96.84831,96.22524,90.940605,0.32097626,1.0057983,348.8006,-0.0761261,1.3074036,110.10805
3831,0.8619315,0.5387192,0.6623048,5.865762,9.5572195,19.391161,0.0023563504,0.0034809113,0.64283794,0.1186561,0.14246684,12.716105,0.20944071,0.211803,0.20997356,9.854414,9.85609,11.169864,94.81412,95.5312,89.845825,0.5829468,0.33976746,244.0089,-0.13395691,0.74868774,84.552795
3832,0.62245715,0.55501825,0.7696841,5.387326,8.978069,18.884544,0.008635014,0.009028286,0.05942589,0.062564015,0.11906621,11.952821,0.20814806,0.21090677,0.5063016,11.1117115,10.276732,11.803859,89.55614,91.08074,83.208664,0.3769989,0.5925751,132.2726,-0.8907471,-0.30151367,24.501503
3833,0.5775332,0.7262881,0.9484,4.813346,8.502645,18.586727,0.008177698,0.0070444643,0.028109789,0.048959166,0.09256682,12.345648,0.20818007,0.2101416,0.5048965,10.748657,9.966401,11.626651,86.69878,90.007675,83.84359,0.954216,0.83727264,12.022339,0.43089294,0.6984558,3.815384
3834,0.6215957,1.1439698,1.1428062,3.98682,8.035554,17.798168,0.0056137443,0.01316604,0.013911188,0.049211025,0.10629144,12.011468,0.20870668,0.20984645,0.5040893,10.116467,9.675348,11.175,86.10507,88.22836,84.09039,1.0358963,1.3272552,3.8874207,0.52230835,0.29570007,1.8248444
3835,0.53905904,0.9368973,1.0371008,3.406479,7.5082226,17.089088,0.005396664,0.055398166,0.012760788,0.049296975,0.14268416,12.266209,0.20921186,0.20948951,0.5043771,10.149753,10.026769,10.896202,86.741425,87.27199,85.27624,1.153183,2.9184875,2.5400772,0.024887085,0.063064575,1.0703888
3836,0.50646025,0.74776894,0.9624902,3.1848395,7.392141,17.115856,0.0070868433,0.9280574,0.0070542395,0.07605785,1.0944912,12.462595,0.2092829,0.21034765,0.5058288,9.981012,10.0615015,10.879984,87.19544,85.90208,82.72463,2.0230408,43.3873,0.82276154,-0.4663086,2.4561157,1.8313141
3837,0.5143417,0.7554517,0.75159055,3.2944984,7.731926,17.439756,0.015939474,1.574965,0.012422234,0.1351178,2.7171488,12.577828,0.21034026,0.2103573,0.21095344,9.661078,10.353087,10.702686,87.13686,84.13274,81.727646,2.9669113,167.86221,0.6589508,-0.7999115,31.655937,2.1601257
3838,0.515602,0.67987514,0.6224396,3.3163981,8.1366415,17.826721,0.014902353,1.9761022,0.010228485,0.12934175,4.4833474,12.175234,0.20984486,0.20996585,0.21062806,9.6751995,10.988556,10.685425,80.50323,73.03866,78.62953,2.1836777,288.8065,0.91265106,-0.31452942,49.520164,3.0212097
3839,0.565843,0.7905301,0.5839386,3.2766519,8.113912,17.703932,0.022375971,2.0590909,0.0075511634,0.15897572,6.574523,12.387805,0.2092676,0.20938917,0.21050355,10.2658615,11.939649,10.902497,72.320366,63.89391,75.30893,1.3610077,368.62466,0.86473846,0.49578857,93.18854,2.4311676
3840,1.1050417,0.91348314,0.5799536,3.6650226,8.170625,17.041838,0.026070595,1.9812686,0.016053826,0.18022648,8.321778,11.754449,0.20975135,0.20909214,0.21158372,8.60837,11.3116455,9.94625,77.41804,69.20428,77.08743,2.9618225,380.60574,2.0620422,1.52388,47.946083,2.6916962
3841,0.89910936,0.60437346,0.50360113,4.0033455,8.10907,16.088179,0.05596316,1.7494901,0.015495807,0.21399426,10.111167,11.940113,0.20985885,0.20969117,0.21111082,9.891153,11.628897,10.156644,73.43578,69.38897,76.448006,6.8110504,353.53662,1.5268097,2.1605072,40.97193,3.6772156
3842,0.69351697,0.4800594,0.50080514,4.0723796,7.893758,15.884514,0.8513501,1.2912369,0.017709613,1.03227,11.882477,12.685957,0.2106494,0.20949857,0.21003991,9.408681,10.833591,9.517539,84.348656,78.55895,83.74714,33.487373,318.02518,1.526001,4.24234,32.642975,3.9481964
3843,0.5711447,0.47438544,0.4796493,4.1465716,7.833624,15.70497,1.8099597,0.680658,0.012330711,2.9601026,13.732096,13.921728,0.21110895,0.2115331,0.21022345,8.935757,11.080804,8.618042,89.55586,81.61797,89.92909,153.71088,238.03397,1.5485153,46.516594,66.90234,2.3815613
3844,0.5506764,0.5410019,0.48694927,3.9692447,7.8592124,15.60759,2.1757941,0.07896501,0.01076442,4.890024,13.585853,13.746123,0.21102078,0.50798917,0.21011172,9.632015,10.782095,8.20089,84.27252,81.491035,89.90729,276.81635,121.24142,2.2231064,46.86035,16.71038,1.4806213
3845,0.57915807,0.6584255,0.52612025,3.2447376,6.705035,13.771487,2.2463794,0.033382,0.018030852,7.127677,13.629825,13.885669,0.2112452,0.5097574,0.21039166,10.494349,10.876788,8.011814,86.698456,84.77837,91.65547,363.11377,13.759735,2.1113892,63.096962,2.4216614,0.8990936
3846,0.5372048,0.654956,0.7179915,2.7458158,5.760382,11.961842,2.1841712,0.025845557,0.025278062,8.713936,12.533114,12.803513,0.21007712,0.5025472,0.21032295,10.532286,10.205479,7.5349407,81.396484,84.37155,90.22485,390.83832,6.3867264,3.1776733,50.1304,2.0292358,0.8746033
3847,0.42243016,0.59571123,0.52667254,2.3334258,5.21476,10.641201,1.4934576,0.01711145,0.051308125,7.8410826,9.351441,9.649677,0.20997867,0.50139594,0.21003109,10.075253,9.956584,7.6174417,92.63936,91.226585,93.99357,348.67212,4.066719,5.710243,28.340378,2.291153,1.8863678
3848,0.48266196,0.70618415,0.6415373,3.9654722,7.918479,14.404658,1.657018,0.028725266,1.077942,13.437472,14.3926935,15.841828,0.21014905,0.5031822,0.21029313,10.77521,10.270058,8.455597,93.07912,90.61625,92.87165,321.60468,2.3924637,45.989574,362.73383,2.6671295,69.3614
3849,0.45312482,0.62668616,0.6090414,3.9975946,8.348536,14.799937,0.90440166,0.016720325,1.8415531,12.782579,12.9649935,16.251163,0.21059155,0.21072331,0.21043436,12.065629,10.3852415,9.912348,87.71654,84.96593,85.63042,257.30652,2.5778885,182.09352,398.73795,4.414383,296.11786
3850,0.5449406,0.575382,0.79073465,4.930449,9.468765,16.681955,0.085517585,0.015266359,2.201353,10.17138,10.254279,15.4515705,0.49737698,0.21039864,0.2115075,12.593704,10.277843,11.870546,81.948524,82.89887,76.54966,146.39041,1.7385101,330.95605,315.80078,2.9864044,550.051
3851,0.6694958,0.4679348,0.68373334,3.267849,7.548245,14.429299,0.014944494,0.018102884,2.431395,7.8243723,7.9132967,15.908972,0.49605742,0.21130532,0.21190113,12.841254,10.006326,14.35191,70.79733,73.75932,59.976635,22.111473,2.495247,451.1213,71.287224,3.7515259,609.69275
3852,0.95040745,0.46969944,0.818833,3.3261006,7.2599316,14.234496,0.0041614175,0.013257682,2.4506097,5.3040595,5.373433,15.688919,0.5003936,0.21138443,0.21168758,12.252777,9.620676,14.917322,76.13573,75.473434,56.669632,2.5505295,2.9730225,497.84583,4.3331146,4.1008453,631.39087
3853,0.97436196,0.45919067,0.6910008,3.9852524,7.2843003,14.640449,0.004766166,0.0077707767,2.3048515,3.2501307,3.2998707,16.205996,0.4983176,0.21141143,0.21162161,11.98746,9.759264,15.178726,77.75869,73.637054,58.005527,0.04824066,2.1547775,460.46136,2.2493286,2.863449,605.46094
3854,0.7714313,0.43594164,0.5352586,4.0463653,6.9968457,14.383926,0.003729105,0.0044223666,1.7365103,1.32055,1.3602638,16.17234,0.4997301,0.21170567,0.21008864,11.830756,9.279623,15.037136,77.674126,78.63246,60.312294,-0.82164,0.5733032,387.84976,1.2732239,1.170578,554.03516
3855,0.6645012,0.4483788,0.5517444,4.7112255,7.639058,15.744981,0.003828168,0.0060281157,0.9475285,0.2526865,0.29201117,15.472979,0.20931475,0.21203308,0.2100018,11.947586,8.977364,14.948305,78.04597,77.47514,64.54911,0.49640656,0.22986603,291.1336,2.253601,1.739685,465.7497
3856,0.5274575,0.46867043,0.64886546,5.270543,8.183713,16.771826,0.011071473,0.0091407895,0.069497645,0.06607854,0.12693542,15.135124,0.20824671,0.21111651,0.50700647,11.816722,8.833695,14.708841,70.55563,76.791115,69.25111,0.34862518,0.81018066,152.4163,1.4281006,2.2191315,272.52704
3857,0.49749625,0.49648064,0.8912809,5.2169967,8.118329,17.40673,0.009578109,0.008029997,0.026754081,0.05750057,0.110595345,15.0877,0.20810974,0.2101452,0.5056758,11.485288,8.584752,13.891734,63.70511,76.11509,72.378815,0.26374817,-0.16809845,19.458862,1.9990692,2.4735107,19.88559
3858,0.5270797,0.95734197,1.0990384,4.441521,7.8666134,17.406334,0.0052051246,0.01327154,0.012835234,0.04664457,0.10536718,14.862177,0.20859583,0.20982742,0.5053607,10.084864,8.241485,12.7944145,78.88501,79.81679,78.24121,0.14025116,-1.4078751,4.178627,1.1172333,1.7333832,4.791809
3859,0.53131723,0.889729,1.3134861,4.489359,8.612312,18.12113,0.0044695437,0.1259005,0.008245379,0.043334663,0.20726296,15.105414,0.20932615,0.20970803,0.50550354,10.547741,8.801013,12.598467,57.118877,71.29978,75.5732,0.72818756,1.4304657,0.7952347,0.8437042,4.6714783,2.1545258
3860,0.4934126,0.6306184,0.9812513,3.273674,7.2792363,17.10618,0.0060825944,1.1565528,0.0073768795,0.06955689,1.368447,14.965428,0.20947763,0.21068317,0.50640893,9.878898,9.500743,12.350738,63.407753,72.08403,71.817154,1.9884949,53.082973,0.73046875,-0.38398743,96.74356,1.338562
3861,0.5181646,0.58811754,0.76467824,3.2551155,7.530446,17.531168,0.01483053,1.9266278,0.011955857,0.1342502,3.322982,14.904726,0.21036501,0.21040753,0.21095969,8.980461,11.3309,11.620549,68.56537,62.561066,70.715805,2.5014267,190.09814,0.15895844,0.95965576,343.66022,2.2464294
3862,0.49747652,0.5617682,0.5633378,3.064096,7.3374705,16.640764,0.019524246,2.3999772,0.008862287,0.1582492,5.905506,15.42299,0.20992284,0.21005005,0.21056837,7.7493005,13.137815,10.716791,77.291145,62.66145,71.4868,2.238083,326.6867,0.35488892,2.4730988,501.84286,2.6960144
3863,0.5704623,0.7262684,0.5562903,3.1400151,7.6017704,16.834478,0.017836839,2.4385798,0.01005581,0.14750472,8.085256,15.24324,0.20937125,0.20945343,0.21040128,7.694124,14.932316,10.164242,81.43987,56.800888,74.12858,2.4070663,440.93314,0.7605896,2.9799194,570.13947,2.8218384
3864,0.9923025,1.0566112,0.5926633,3.5947747,8.314491,17.725086,0.023363024,2.3914142,0.0131521225,0.14260861,10.612074,15.368884,0.2097453,0.20893529,0.21117896,8.201857,16.162056,9.950651,73.04627,47.011887,71.338875,1.8165817,486.1615,1.7492447,4.040207,562.7582,1.3806305
3865,0.9026309,0.7348684,0.6104893,4.0720754,8.684711,18.203806,0.06936517,2.2031236,0.013592422,0.18412653,12.821335,15.407224,0.21010567,0.20971186,0.2108423,7.701881,15.818136,9.064323,80.81889,52.569633,76.340256,4.2376328,446.06516,1.5080185,8.072815,518.111,2.9447632
3866,0.8000891,0.6310513,0.5428968,4.394742,9.071556,18.50489,1.0328426,1.7128133,0.017357737,1.1855621,14.117648,15.136516,0.21091962,0.20933613,0.20988126,8.340364,15.575615,8.251265,71.78459,53.78337,78.55122,43.576416,391.19647,0.470726,111.35855,514.47815,2.0623322
3867,0.70116496,0.61561245,0.55876094,4.707445,9.282919,18.801563,1.905906,0.85185564,0.014867723,3.1008024,15.312414,15.507176,0.2113366,0.2114194,0.2101447,10.447237,15.245259,7.8029857,60.47994,57.870583,77.7635,191.17802,296.513,1.1985855,392.7793,482.30786,2.4314423
3868,0.7224171,0.78206384,0.5755587,5.2404203,10.3780155,20.203846,2.3871124,0.10755503,0.01296398,5.466365,15.574717,15.744166,0.21101479,0.50931066,0.20993567,12.649316,14.173461,7.7139297,53.571846,62.337597,78.18632,334.67926,152.73363,1.932724,553.4479,302.10046,0.97299194
3869,0.9244427,1.115447,0.60855335,5.6329513,11.32694,20.957792,2.5407083,0.031840235,0.019230217,8.0069895,15.848754,16.12451,0.2114468,0.5122049,0.21034883,14.190178,13.162833,6.9454794,55.004585,68.4059,79.92056,437.59766,25.993713,1.742363,622.8989,52.225624,1.5627594
3870,1.1613966,1.2972332,0.7622192,5.550927,10.986747,19.952095,2.5260496,0.021290302,0.027932316,10.666011,15.740412,16.045553,0.21025252,0.5059813,0.21006718,14.966905,12.343267,7.0909996,44.562614,68.97702,73.83845,469.91806,5.9942856,3.0363846,627.58374,7.0292053,3.1073914
3871,0.77704716,1.4814105,0.64541984,4.6447983,10.536682,18.230991,2.0287197,0.01897332,0.064715266,11.14112,13.599552,13.929725,0.20996916,0.50282204,0.20959598,15.08725,12.00444,7.4739823,46.831192,71.32256,70.04649,435.54083,2.889656,6.4079056,563.35364,4.732498,6.6303253
3872,0.56231475,1.1518432,0.5995967,4.1421604,10.271729,17.255108,0.8076594,0.011729628,0.7201149,6.2697287,6.6628394,7.6408944,0.21022163,0.50324976,0.21012133,14.889428,11.569441,8.464918,53.327427,70.19079,67.55463,385.803,3.7670975,45.356533,608.073,8.573853,121.83224
3873,0.56256074,0.7089134,0.6413082,4.229609,10.135843,16.753925,0.11682755,0.008912653,1.2113945,2.9329858,2.9980536,5.1003666,0.2106244,0.21076813,0.21023887,14.687685,11.065941,10.482289,55.82875,68.523766,58.298687,312.8448,5.215576,185.5013,630.1891,7.426468,383.29803
3874,0.6302031,0.5207441,0.73446906,4.060221,9.635387,16.416487,0.012315065,0.011169851,1.5589988,1.1990337,1.2515755,4.668683,0.49808025,0.21040228,0.21135439,14.021207,10.4643545,12.627986,61.3658,67.85366,54.4769,167.10959,3.6322937,326.17276,446.48282,5.583893,560.16296
3875,0.85663044,0.52420795,0.664274,3.718111,8.6624775,15.622169,0.0038025975,0.006309569,2.0290713,1.7489007,1.7868841,7.925732,0.49675786,0.2114091,0.21199363,13.149367,9.991536,14.156535,68.350716,68.73631,52.99151,30.433472,2.959526,442.62866,117.6531,3.352005,618.0168
3876,1.0622516,0.5125387,0.8334868,3.9290242,8.402513,15.321939,-0.0048048794,0.0027219653,1.8067487,0.37805197,0.3890807,7.105095,0.49972194,0.21164481,0.21183401,12.762432,9.67124,15.100891,71.791565,71.18956,52.495293,2.3549347,3.00354,475.39484,5.3496246,3.3019714,646.1553
3877,1.3387249,0.53572077,0.6068123,4.9387035,8.853105,16.19068,0.00082090497,0.0064534247,1.403965,0.20252272,0.23550394,7.9355793,0.4970426,0.21134144,0.21165809,12.6478615,9.288389,15.5583315,71.50176,70.245155,53.607933,-0.4249115,2.3764572,470.03107,0.98046875,2.713028,651.2406
3878,1.0386764,0.53868777,0.52215236,5.697603,9.084643,16.864944,0.0017249584,0.003445506,0.8460188,0.11897671,0.13690099,8.052004,0.49890408,0.21147537,0.21013604,12.586269,8.865427,15.544574,67.2321,70.323654,56.305405,-0.29747772,1.1579819,392.82123,-0.46209717,1.7455292,587.2959
3879,0.70017993,0.53568417,0.5246601,5.0901737,8.420222,15.908358,0.005808294,0.0069753826,0.44879135,0.07001653,0.12145269,9.705318,0.20940764,0.21186736,0.21015261,12.126732,8.452677,15.236438,70.11337,72.99549,61.93012,1.3185501,0.86624146,288.97156,1.7276306,2.4294586,462.69968
3880,0.5842354,0.56346446,0.678965,6.423748,9.814732,17.595228,0.009863555,0.0100106895,0.042681575,0.06789526,0.13017112,8.045607,0.20792046,0.21080191,0.50619024,11.305262,8.09774,14.67532,70.68591,74.2285,66.56082,0.20059204,1.0151138,164.82515,1.1725006,1.5865936,319.33508
3881,0.566667,0.6800213,1.0778682,6.4483304,9.912488,18.068611,0.011041254,0.009466797,0.019919723,0.07244,0.14331391,8.23367,0.20783468,0.20997658,0.5046879,10.384415,7.5723543,13.650329,73.04015,76.439064,74.658104,0.32967377,0.56977844,23.06215,2.007965,2.103241,26.082428
3882,0.5582812,0.9836963,1.3238487,4.904746,8.760757,17.400555,0.012322634,0.011992425,0.012318194,0.07806587,0.1598016,7.3199778,0.20861377,0.20979087,0.5039557,9.628736,7.457315,12.795778,73.35217,75.346664,74.572876,0.38337708,-0.95640564,4.8279037,0.93244934,1.5923615,6.01149
3883,0.5537392,0.6795038,1.1819355,3.6855736,7.38261,16.337616,0.010935456,0.0241158,0.011832088,0.07525945,0.16958681,8.22194,0.20932068,0.20967767,0.5044596,9.08193,7.671253,12.266918,78.422455,73.259544,77.27697,1.0132599,2.300476,1.7030182,-0.16426086,4.710205,3.082306
3884,0.5519276,0.6054166,1.0282683,3.6488752,7.449995,17.085287,0.0065888166,0.49527,0.01018545,0.05256939,0.6295729,8.5469265,0.20939273,0.2104254,0.5054967,8.421356,8.629229,11.780995,66.25205,60.55941,67.4717,1.8867645,51.073574,1.6140289,0.84503174,139.98874,2.6579285
3885,0.5506841,0.6250893,0.79155934,3.4754987,7.4275384,17.53896,0.007404864,1.0183908,0.010065496,0.059782475,1.6557634,8.54487,0.21032587,0.21032329,0.21092835,8.264395,11.046607,11.828642,67.43006,54.440536,63.417088,2.6499329,188.57828,1.4091492,2.083023,389.78094,4.0526123
3886,0.557644,0.6080625,0.6546767,3.4555812,7.4895105,17.255676,0.0055584013,1.2674526,0.008660644,0.052396,2.6935458,7.942489,0.20983881,0.2098428,0.2105569,8.408226,13.452165,11.690297,66.48834,45.012985,59.54796,2.6087494,319.22186,0.35614777,2.9192505,542.56964,4.62236
3887,0.65541834,0.644952,0.63515735,3.6229074,7.7313957,17.598232,0.012938559,1.5618751,0.008614421,0.098817706,4.4611845,8.620008,0.2092483,0.20927352,0.21033217,7.521426,15.073347,10.90113,68.348335,45.9346,63.176224,2.544464,432.1115,0.52736664,4.11499,585.67926,4.7601166
3888,0.81085646,0.7263363,0.6670588,3.613378,7.5501657,17.388056,0.012578815,1.4311217,0.012349486,0.10378274,5.721367,8.2274275,0.20970717,0.20895344,0.21130139,7.0856757,15.814131,10.2376995,74.29253,52.9537,70.39471,1.2921829,461.6005,1.8696365,5.0667267,592.5663,3.06604
3889,0.70230377,0.64088887,0.6335394,3.9186916,7.9138665,17.664291,0.03433132,1.2613045,0.010831326,0.12181401,7.298771,8.539442,0.20998114,0.20962143,0.21092877,7.4428596,15.86566,9.763576,64.41066,50.99376,66.115776,5.3523254,453.7204,1.4348373,9.950623,577.008,4.2536926
3890,0.62409323,0.59747356,0.61746585,4.020949,8.09323,17.606365,0.45156056,0.8328527,0.009425074,0.5005803,7.7947874,8.283343,0.21089788,0.20943743,0.20989312,8.583054,15.715999,9.262789,60.477287,53.97883,69.36125,53.025074,391.0436,1.5886688,151.35957,562.5361,4.9173126
3891,0.6539819,0.61909807,0.6460426,4.293108,8.270289,18.255451,1.1279305,0.4305962,0.0063648224,1.772219,9.677943,9.768751,0.21131375,0.21139252,0.21030137,10.780922,15.463215,8.709665,57.247295,59.341927,69.84119,187.5289,291.9732,2.2491226,392.934,515.0123,5.661087
3892,0.6588825,0.7325026,0.64007735,4.246094,8.34651,18.269737,1.572784,0.040810376,0.0030977428,3.1920922,9.661461,9.701219,0.21116407,0.50848484,0.21019551,13.095349,14.695748,8.177549,51.703842,63.69285,72.51267,328.26227,155.37254,2.947525,563.7395,361.6365,3.4872131
3893,0.6809534,0.99581295,0.7729598,4.1312137,8.528736,18.149931,1.7187115,0.018710405,0.010867536,4.9396544,9.747284,9.865423,0.21136968,0.51059496,0.21039644,14.77173,13.308988,7.55947,51.076355,71.137665,74.37323,427.37497,28.091103,2.26754,638.5222,71.228836,4.27446
3894,0.7683452,1.1315905,0.97412384,3.8696892,8.442222,17.473333,1.6108091,0.014164567,0.014603436,5.9676666,8.539017,8.662687,0.2099733,0.5037532,0.210313,15.534624,12.668758,7.319857,47.50997,70.04164,71.777275,463.1472,6.24807,3.54348,643.2948,6.8945312,4.976822
3895,0.58928454,1.0696963,0.6986275,3.4519339,8.224317,16.245956,1.2405984,0.011182129,0.03714171,6.653672,7.8882346,8.08861,0.20996702,0.5026037,0.2098362,15.535694,12.131094,7.5892606,47.457687,69.10849,68.5687,448.45087,3.2807465,7.4898834,606.226,5.626236,8.165237
3896,0.48946583,0.91944915,0.58320093,3.0507855,8.602278,16.186472,0.23282999,0.015677541,0.39781037,1.806385,1.9362395,2.551282,0.21003759,0.5026068,0.21034788,15.69986,11.991289,8.914327,52.840588,68.076065,62.487354,393.0376,2.9332962,42.503258,564.17505,7.112335,134.72017
3897,0.48512924,0.69784445,0.53512156,3.0019841,8.777475,16.302614,0.035358608,0.01858002,0.78399867,0.6429406,0.74514556,2.0676768,0.21031782,0.21034196,0.21039212,15.547096,11.768773,11.013697,54.815353,64.112404,52.61965,302.4333,4.9960785,191.26544,491.25232,6.0099487,348.974
3898,0.5777098,0.57351947,0.52884597,2.9862704,8.340768,15.3681345,0.017995566,0.019879699,0.96443594,0.32468536,0.43464288,2.435671,0.4969654,0.21018508,0.21153608,14.83799,11.1524105,13.223454,58.196217,60.358307,48.181152,172.10098,4.2751083,347.91663,360.94684,4.31221,560.4448
3899,0.9479172,0.5148212,0.52741545,3.3116305,8.051527,14.780661,0.010062665,0.015334934,1.1004356,0.13669679,0.22042036,3.2847614,0.4952761,0.21118122,0.212041,13.786443,10.627677,14.779906,68.75541,64.74848,49.503258,20.744835,2.2642365,428.9049,18.101288,2.1813507,603.2969
3900,1.0883354,0.5553779,0.57930917,3.8634462,8.198334,14.767144,0.0038108826,0.008912325,1.0762539,0.11832002,0.16615891,4.125826,0.49930286,0.21119519,0.21145454,12.609567,9.966731,15.172242,80.72897,73.835594,57.570545,3.2614594,2.9437408,477.51874,3.3067932,3.4074402,615.3452
3901,0.98901683,0.55739164,0.54967797,4.2963934,7.9146647,14.507529,0.0055016875,0.009812921,1.0618484,0.22260806,0.2772452,6.223547,0.4962716,0.21107341,0.21134764,12.143814,9.581567,15.1719885,80.202545,76.147545,62.422337,0.6549835,2.2523727,449.1727,1.1146545,2.1521301,580.05005
3902,0.8545816,0.5666321,0.59039474,5.1957397,8.804595,15.827936,0.004799545,0.0041691363,0.6315678,0.1386568,0.1721074,6.1351347,0.49837542,0.21134132,0.2099538,12.015199,9.230791,15.324102,69.34892,69.15518,58.52822,-0.27877045,1.3597946,381.63504,2.6970673,3.0135498,537.5166
3903,0.6553197,0.5654615,0.60905796,5.3804564,8.955717,16.15326,0.00597021,0.004217088,0.24193037,0.04463005,0.08395636,6.5710196,0.20924465,0.21176746,0.20986927,11.682345,8.704123,14.782454,63.900784,66.80761,62.12593,0.9572983,0.35123444,294.9162,4.6964264,3.8614502,494.62753
3904,0.55943054,0.5458256,0.658777,6.6902456,10.03251,17.075533,0.008166343,0.009239107,0.02855122,0.057915658,0.11475515,4.7517905,0.20802812,0.21085551,0.50582683,11.085324,8.221037,14.194166,64.488266,68.94885,66.2186,0.47117615,0.8520584,158.48605,2.9003906,2.9359589,317.10355
3905,0.5968336,0.6034457,0.78404367,6.3015866,9.868605,17.491217,0.010202825,0.009171009,0.01456365,0.066705555,0.13472608,4.565262,0.20788686,0.20988731,0.50422704,10.469485,7.908078,13.25987,62.52646,68.29086,68.37168,1.1301193,0.38381958,22.298538,4.6616974,4.2248383,38.801826
3906,0.5993555,0.85904443,1.1062402,6.05218,9.845153,18.04787,0.005284369,0.0045333803,0.009365529,0.037083536,0.07638198,5.2619824,0.20862067,0.20976931,0.5041314,9.397728,7.5757914,12.361185,72.5527,72.92835,76.16988,1.1715469,0.28728485,5.086479,2.725296,2.65065,6.564163
3907,0.6329447,0.67740804,1.2046994,5.625265,9.771264,19.101955,-0.00087568164,0.0022265315,0.0067106783,0.009253174,0.020893067,5.6056595,0.20939538,0.20965278,0.50471795,9.359541,7.930251,12.0540085,71.43801,70.44438,77.1951,1.0388336,2.0540771,1.8450241,1.5203857,6.220764,4.049362
