env,model,variant,budget,window,h,channel,value,evalset
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,31,1,0.00024,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,32,0,-0.54201,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,32,1,0.00076,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,33,0,-0.5397,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,33,1,0.00121,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,34,0,-0.53884,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,34,1,0.00147,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,35,0,-0.53659,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,35,1,0.0015,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,36,0,-0.53291,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,36,1,0.00193,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,37,0,-0.53036,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,37,1,0.00163,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,38,0,-0.52955,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,38,1,0.00127,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,39,0,-0.52775,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,39,1,0.00114,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,40,0,-0.52474,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,40,1,0.00201,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,41,0,-0.5223,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,41,1,0.00242,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,42,0,-0.52169,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,42,1,0.00294,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,43,0,-0.51809,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,43,1,0.00314,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,44,0,-0.51727,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,44,1,0.00368,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,45,0,-0.51233,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,45,1,0.00267,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,46,0,-0.51116,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,46,1,0.00278,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,47,0,-0.50631,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,47,1,0.00267,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,48,0,-0.50575,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,48,1,0.00359,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,49,0,-0.5039,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,49,1,0.00477,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,50,0,-0.50194,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,0,50,1,0.00575,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,1,0,-0.60221,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,1,1,0.04287,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,2,0,-0.56195,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,2,1,0.04309,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,3,0,-0.52615,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,3,1,0.0434,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,4,0,-0.4831,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,4,1,0.04354,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,5,0,-0.4376,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,5,1,0.04282,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,6,0,-0.40438,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,6,1,0.04187,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,7,0,-0.363,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,7,1,0.04146,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,8,0,-0.33094,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,8,1,0.04028,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,9,0,-0.29249,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,9,1,0.03828,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,10,0,-0.25804,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,10,1,0.03663,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,11,0,-0.22654,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,11,1,0.03532,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,12,0,-0.20103,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,12,1,0.03331,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,13,0,-0.16049,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,13,1,0.03265,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,14,0,-0.13463,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,14,1,0.03079,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,15,0,-0.10971,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,15,1,0.02896,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,16,0,-0.09249,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,16,1,0.02699,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,17,0,-0.05449,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,17,1,0.02552,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,18,0,-0.03956,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,18,1,0.02352,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,19,0,-0.02449,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,19,1,0.02106,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,20,0,-0.01674,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,20,1,0.01843,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,21,0,0.01173,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,21,1,0.01587,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,22,0,0.01927,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,22,1,0.01344,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,23,0,0.0252,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,23,1,0.01081,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,24,0,0.0245,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,24,1,0.00807,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,25,0,0.03474,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,25,1,0.00424,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,26,0,0.03535,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,26,1,0.0013,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,27,0,0.03478,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,27,1,-0.00176,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,28,0,0.02798,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,28,1,-0.00453,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,29,0,0.03588,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,29,1,-0.00711,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,30,0,0.02907,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,30,1,-0.00986,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,31,0,0.01772,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,31,1,-0.01284,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,32,0,-0.00086,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,32,1,-0.01578,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,33,0,-0.0002,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,33,1,-0.01733,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,34,0,-0.01914,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,34,1,-0.02067,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,35,0,-0.03741,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,35,1,-0.02286,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,36,0,-0.06456,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,36,1,-0.02572,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,37,0,-0.06153,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,37,1,-0.0277,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,38,0,-0.08838,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,38,1,-0.02977,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,39,0,-0.11053,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,39,1,-0.03133,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,40,0,-0.1408,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,40,1,-0.03289,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,41,0,-0.15517,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,41,1,-0.03285,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,42,0,-0.18548,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,42,1,-0.03442,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,43,0,-0.21235,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,43,1,-0.03543,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,44,0,-0.24723,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,44,1,-0.03575,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,45,0,-0.26322,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,45,1,-0.03671,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,46,0,-0.29023,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,46,1,-0.03694,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,47,0,-0.32136,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,47,1,-0.03648,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,48,0,-0.35333,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,48,1,-0.03548,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,49,0,-0.38947,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,49,1,-0.03523,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,50,0,-0.41117,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,1,50,1,-0.03458,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,1,0,-0.94936,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,1,1,-0.01999,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,2,0,-0.97025,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,2,1,-0.01849,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,3,0,-0.98814,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,3,1,-0.01656,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,4,0,-1.00157,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,4,1,-0.01449,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,5,0,-1.01005,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,5,1,-0.013,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,6,0,-1.02458,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,6,1,-0.0116,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,7,0,-1.03448,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,7,1,-0.00969,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,8,0,-1.04274,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,8,1,-0.00751,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,9,0,-1.04119,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,9,1,-0.00539,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,10,0,-1.04573,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,10,1,-0.00334,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,11,0,-1.04322,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,11,1,-0.00151,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,12,0,-1.04422,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,12,1,0.00168,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,13,0,-1.02105,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,13,1,0.00707,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,14,0,-1.01401,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,14,1,0.00984,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,15,0,-0.99843,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,15,1,0.01299,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,16,0,-0.98761,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,16,1,0.01614,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,17,0,-0.978,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,17,1,0.02121,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,18,0,-0.96096,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,18,1,0.02369,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,19,0,-0.93548,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,19,1,0.02573,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,20,0,-0.90793,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,20,1,0.02819,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,21,0,-0.88579,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,21,1,0.03204,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,22,0,-0.85989,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,22,1,0.03367,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,23,0,-0.82907,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,23,1,0.0352,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,24,0,-0.78846,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,24,1,0.0368,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,25,0,-0.77806,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,25,1,0.03678,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,26,0,-0.7425,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,26,1,0.03852,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,27,0,-0.70665,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,27,1,0.03987,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,28,0,-0.66405,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,28,1,0.04046,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,29,0,-0.63506,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,29,1,0.03894,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,30,0,-0.60337,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,30,1,0.03916,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,31,0,-0.56948,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,31,1,0.03874,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,32,0,-0.52927,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,32,1,0.03781,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,33,0,-0.51169,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,33,1,0.0369,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,34,0,-0.47927,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,34,1,0.03639,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,35,0,-0.44854,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,35,1,0.0356,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,36,0,-0.41017,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,36,1,0.03414,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,37,0,-0.39755,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,37,1,0.03117,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,38,0,-0.37212,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,38,1,0.02979,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,39,0,-0.33914,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,39,1,0.02812,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,40,0,-0.31278,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,40,1,0.02594,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,41,0,-0.29787,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,41,1,0.02247,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,42,0,-0.27791,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,42,1,0.02082,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,43,0,-0.25735,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,43,1,0.01845,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,44,0,-0.23887,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,44,1,0.0163,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,45,0,-0.21656,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,45,1,0.01462,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,46,0,-0.20107,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,46,1,0.0126,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,47,0,-0.18884,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,47,1,0.01033,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,48,0,-0.181,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,48,1,0.0078,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,49,0,-0.16615,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,49,1,0.0041,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,50,0,-0.15576,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=4,512,2,50,1,0.00197,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,1,0,-0.61887,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,1,1,-0.00305,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,2,0,-0.62069,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,2,1,-0.00292,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,3,0,-0.622,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,3,1,-0.00321,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,4,0,-0.62302,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,4,1,-0.00355,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,5,0,-0.62482,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,5,1,-0.0032,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,6,0,-0.62678,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,6,1,-0.00257,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,7,0,-0.62815,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,7,1,-0.00246,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,8,0,-0.62864,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,8,1,-0.00242,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,9,0,-0.62899,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,9,1,-0.00229,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,10,0,-0.62825,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,10,1,-0.00187,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,11,0,-0.62964,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,11,1,-0.00122,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,12,0,-0.62957,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,12,1,-0.00091,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,13,0,-0.62912,32w@8142h50
MountainCar-v0,Chronos-2 S,Chronos-2 S level r=6,512,0,13,1,-0.00044,32w@8142h50
